rank,sequence,airport_A,airport_B,cascade_probability,risk_level
9640,PIT → DFW → SLC,PIT,SLC,0.1777,NORMAL
9641,BUF → DFW → SDF,BUF,SDF,0.1776,NORMAL
9642,ANC → DFW → STT,ANC,STT,0.1776,NORMAL
9643,IND → DFW → ICT,IND,ICT,0.1776,NORMAL
9644,DTW → DFW → BOI,DTW,BOI,0.1776,NORMAL
9645,FCA → DFW → OKC,FCA,OKC,0.1776,NORMAL
9646,BUR → DFW → SJU,BUR,SJU,0.1775,NORMAL
9647,FSD → DFW → LEX,FSD,LEX,0.1775,NORMAL
9648,BOS → DFW → BOI,BOS,BOI,0.1775,NORMAL
9649,ORF → DFW → SLC,ORF,SLC,0.1775,NORMAL
9650,SBA → DFW → GUC,SBA,GUC,0.1775,NORMAL
9651,RNO → DFW → SBP,RNO,SBP,0.1775,NORMAL
9652,ATL → DFW → BHM,ATL,BHM,0.1775,NORMAL
9653,AGS → DFW → ATL,AGS,ATL,0.1774,NORMAL
9654,SBP → DFW → JAC,SBP,JAC,0.1773,NORMAL
9655,ANC → DFW → PBI,ANC,PBI,0.1773,NORMAL
9656,SYR → DFW → ILM,SYR,ILM,0.1773,NORMAL
9657,TYS → DFW → TUL,TYS,TUL,0.1773,NORMAL
9658,CVG → DFW → LGA,CVG,LGA,0.1773,NORMAL
9659,HNL → DFW → PHL,HNL,PHL,0.1773,NORMAL
9660,EGE → DFW → STL,EGE,STL,0.1773,NORMAL
9661,IAH → DFW → MSO,IAH,MSO,0.1773,NORMAL
9662,ECP → DFW → LEX,ECP,LEX,0.1773,NORMAL
9663,ILM → DFW → TVC,ILM,TVC,0.1773,NORMAL
9664,DTW → DFW → SEA,DTW,SEA,0.1773,NORMAL
9665,KOA → DFW → TVC,KOA,TVC,0.1772,NORMAL
9666,MDT → DFW → ECP,MDT,ECP,0.1772,NORMAL
9667,GRR → DFW → TUS,GRR,TUS,0.1772,NORMAL
9668,ICT → DFW → ANC,ICT,ANC,0.1772,NORMAL
9669,MKE → DFW → RDU,MKE,RDU,0.1772,NORMAL
9670,STS → DFW → DAB,STS,DAB,0.1771,NORMAL
9671,DRO → DFW → ONT,DRO,ONT,0.1771,NORMAL
9672,SDF → DFW → ANC,SDF,ANC,0.1771,NORMAL
9673,SJU → DFW → PHX,SJU,PHX,0.1771,NORMAL
9674,IND → DFW → BFL,IND,BFL,0.1771,NORMAL
9675,OKC → DFW → LBB,OKC,LBB,0.1771,NORMAL
9676,MRY → DFW → OGG,MRY,OGG,0.1771,NORMAL
9677,SFO → DFW → JAC,SFO,JAC,0.1771,NORMAL
9678,SFO → DFW → ONT,SFO,ONT,0.1771,NORMAL
9679,ELP → DFW → SMF,ELP,SMF,0.177,NORMAL
9680,GSO → DFW → TVC,GSO,TVC,0.177,NORMAL
9681,OMA → DFW → XNA,OMA,XNA,0.177,NORMAL
9682,SAN → DFW → SJC,SAN,SJC,0.177,NORMAL
9683,CID → DFW → GRR,CID,GRR,0.177,NORMAL
9684,ABQ → DFW → LEX,ABQ,LEX,0.1769,NORMAL
9685,BNA → DFW → VPS,BNA,VPS,0.1769,NORMAL
9686,BUR → DFW → LIT,BUR,LIT,0.1769,NORMAL
9687,BOS → DFW → BNA,BOS,BNA,0.1769,NORMAL
9688,GUC → DFW → ICT,GUC,ICT,0.1768,NORMAL
9689,TUL → DFW → LEX,TUL,LEX,0.1768,NORMAL
9690,MSY → DFW → RSW,MSY,RSW,0.1768,NORMAL
9691,ATL → DFW → FSD,ATL,FSD,0.1768,NORMAL
9692,FAT → DFW → BOI,FAT,BOI,0.1768,NORMAL
9693,ONT → DFW → LAX,ONT,LAX,0.1768,NORMAL
9694,PHX → DFW → VPS,PHX,VPS,0.1768,NORMAL
9695,FAT → DFW → GRR,FAT,GRR,0.1767,NORMAL
9696,DEN → DFW → SBA,DEN,SBA,0.1767,NORMAL
9697,ILM → DFW → CHS,ILM,CHS,0.1767,NORMAL
9698,PHL → DFW → TVC,PHL,TVC,0.1767,NORMAL
9699,BUR → DFW → MSP,BUR,MSP,0.1767,NORMAL
9700,TUS → DFW → LBB,TUS,LBB,0.1767,NORMAL
9701,ATL → DFW → MKE,ATL,MKE,0.1767,NORMAL
9702,FAT → DFW → SBP,FAT,SBP,0.1766,NORMAL
9703,CHS → DFW → PNS,CHS,PNS,0.1766,NORMAL
9704,BDL → DFW → MSO,BDL,MSO,0.1766,NORMAL
9705,PSP → DFW → ELP,PSP,ELP,0.1765,NORMAL
9706,BFL → DFW → AUS,BFL,AUS,0.1765,NORMAL
9707,CHS → DFW → SAT,CHS,SAT,0.1765,NORMAL
9708,LEX → DFW → GEG,LEX,GEG,0.1765,NORMAL
9709,TUL → DFW → PDX,TUL,PDX,0.1765,NORMAL
9710,TUL → DFW → PWM,TUL,PWM,0.1765,NORMAL
9711,SAT → DFW → PDX,SAT,PDX,0.1764,NORMAL
9712,LAS → DFW → STS,LAS,STS,0.1764,NORMAL
9713,PIT → DFW → LEX,PIT,LEX,0.1764,NORMAL
9714,XNA → DFW → MKE,XNA,MKE,0.1764,NORMAL
9715,SEA → DFW → STT,SEA,STT,0.1764,NORMAL
9716,SEA → DFW → JAX,SEA,JAX,0.1763,NORMAL
9717,TUS → DFW → ILM,TUS,ILM,0.1763,NORMAL
9718,TUL → DFW → BWI,TUL,BWI,0.1763,NORMAL
9719,MSP → DFW → MKE,MSP,MKE,0.1763,NORMAL
9720,MSY → DFW → CHS,MSY,CHS,0.1763,NORMAL
9721,SAN → DFW → CHS,SAN,CHS,0.1763,NORMAL
9722,MFE → DFW → TPA,MFE,TPA,0.1763,NORMAL
9723,TPA → DFW → JAC,TPA,JAC,0.1762,NORMAL
9724,BHM → DFW → TUS,BHM,TUS,0.1762,NORMAL
9725,DEN → DFW → LAX,DEN,LAX,0.1762,NORMAL
9726,GEG → DFW → LAS,GEG,LAS,0.1762,NORMAL
9727,SBA → DFW → AUS,SBA,AUS,0.1762,NORMAL
9728,MKE → DFW → PWM,MKE,PWM,0.1762,NORMAL
9729,LAS → DFW → BUF,LAS,BUF,0.1762,NORMAL
9730,CLT → DFW → GSO,CLT,GSO,0.1762,NORMAL
9731,MFE → DFW → GSO,MFE,GSO,0.1762,NORMAL
9732,ILM → DFW → EGE,ILM,EGE,0.1762,NORMAL
9733,SBA → DFW → HSV,SBA,HSV,0.1761,NORMAL
9734,GSP → DFW → TVC,GSP,TVC,0.1761,NORMAL
9735,MKE → DFW → JAX,MKE,JAX,0.1761,NORMAL
9736,PBI → DFW → BUR,PBI,BUR,0.1761,NORMAL
9737,MFE → DFW → DRO,MFE,DRO,0.1761,NORMAL
9738,HNL → DFW → AUS,HNL,AUS,0.1761,NORMAL
9739,ATL → DFW → MTJ,ATL,MTJ,0.176,NORMAL
9740,DEN → DFW → MEM,DEN,MEM,0.176,NORMAL
9741,BFL → DFW → TVC,BFL,TVC,0.176,NORMAL
9742,BFL → DFW → OMA,BFL,OMA,0.176,NORMAL
9743,ORD → DFW → CVG,ORD,CVG,0.176,NORMAL
9744,LIT → DFW → IAH,LIT,IAH,0.176,NORMAL
9745,BWI → DFW → MFE,BWI,MFE,0.1759,NORMAL
9746,MSP → DFW → EYW,MSP,EYW,0.1759,NORMAL
9747,PHX → DFW → HSV,PHX,HSV,0.1759,NORMAL
9748,TPA → DFW → AVL,TPA,AVL,0.1759,NORMAL
9749,ILM → DFW → PWM,ILM,PWM,0.1759,NORMAL
9750,ECP → DFW → CHS,ECP,CHS,0.1758,NORMAL
9751,AUS → DFW → STL,AUS,STL,0.1758,NORMAL
9752,ELP → DFW → IAH,ELP,IAH,0.1758,NORMAL
9753,BUF → DFW → ORF,BUF,ORF,0.1758,NORMAL
9754,SAN → DFW → LAX,SAN,LAX,0.1757,NORMAL
9755,SFO → DFW → SBA,SFO,SBA,0.1757,NORMAL
9756,SDF → DFW → SRQ,SDF,SRQ,0.1757,NORMAL
9757,AGS → DFW → MKE,AGS,MKE,0.1757,NORMAL
9758,KOA → DFW → SNA,KOA,SNA,0.1757,NORMAL
9759,RDM → DFW → COS,RDM,COS,0.1757,NORMAL
9760,SNA → DFW → TPA,SNA,TPA,0.1757,NORMAL
9761,GEG → DFW → MEM,GEG,MEM,0.1757,NORMAL
9762,GRR → DFW → XNA,GRR,XNA,0.1757,NORMAL
9763,TUL → DFW → STT,TUL,STT,0.1757,NORMAL
9764,MSO → DFW → TUS,MSO,TUS,0.1756,NORMAL
9765,BFL → DFW → DSM,BFL,DSM,0.1756,NORMAL
9766,JFK → DFW → GSO,JFK,GSO,0.1756,NORMAL
9767,MCI → DFW → SEA,MCI,SEA,0.1756,NORMAL
9768,MSP → DFW → DSM,MSP,DSM,0.1756,NORMAL
9769,SFO → DFW → CHS,SFO,CHS,0.1755,NORMAL
9770,RDM → DFW → ANC,RDM,ANC,0.1755,NORMAL
9771,DRO → DFW → LBB,DRO,LBB,0.1755,NORMAL
9772,ONT → DFW → PSP,ONT,PSP,0.1755,NORMAL
9773,LEX → DFW → DRO,LEX,DRO,0.1755,NORMAL
9774,MFE → DFW → EWR,MFE,EWR,0.1755,NORMAL
9775,BWI → DFW → AVL,BWI,AVL,0.1755,NORMAL
9776,FCA → DFW → PHX,FCA,PHX,0.1754,NORMAL
9777,MRY → DFW → BDL,MRY,BDL,0.1754,NORMAL
9778,SMF → DFW → SAT,SMF,SAT,0.1754,NORMAL
9779,ORF → DFW → EGE,ORF,EGE,0.1754,NORMAL
9780,AGS → DFW → JAC,AGS,JAC,0.1754,NORMAL
9781,BZN → DFW → BDL,BZN,BDL,0.1754,NORMAL
9782,MTJ → DFW → MIA,MTJ,MIA,0.1754,NORMAL
9783,GUC → DFW → MSN,GUC,MSN,0.1754,NORMAL
9784,MTJ → DFW → TPA,MTJ,TPA,0.1753,NORMAL
9785,DSM → DFW → HDN,DSM,HDN,0.1753,NORMAL
9786,PIT → DFW → ATL,PIT,ATL,0.1753,NORMAL
9787,SAN → DFW → BHM,SAN,BHM,0.1753,NORMAL
9788,RSW → DFW → GEG,RSW,GEG,0.1752,NORMAL
9789,RSW → DFW → HSV,RSW,HSV,0.1752,NORMAL
9790,TVC → DFW → GEG,TVC,GEG,0.1751,NORMAL
9791,MSO → DFW → MTJ,MSO,MTJ,0.1751,NORMAL
9792,BFL → DFW → GSP,BFL,GSP,0.1751,NORMAL
9793,OKC → DFW → LAS,OKC,LAS,0.1751,NORMAL
9794,COS → DFW → SNA,COS,SNA,0.175,NORMAL
9795,KOA → DFW → PDX,KOA,PDX,0.175,NORMAL
9796,DAB → DFW → PSP,DAB,PSP,0.175,NORMAL
9797,TUS → DFW → SDF,TUS,SDF,0.175,NORMAL
9798,MYR → DFW → LBB,MYR,LBB,0.175,NORMAL
9799,SAV → DFW → MTJ,SAV,MTJ,0.175,NORMAL
9800,ECP → DFW → BUR,ECP,BUR,0.175,NORMAL
9801,PHX → DFW → CLE,PHX,CLE,0.1749,NORMAL
9802,CVG → DFW → ORF,CVG,ORF,0.1749,NORMAL
9803,GSO → DFW → MSO,GSO,MSO,0.1748,NORMAL
9804,MKE → DFW → PDX,MKE,PDX,0.1748,NORMAL
9805,DSM → DFW → IAH,DSM,IAH,0.1748,NORMAL
9806,SEA → DFW → MCI,SEA,MCI,0.1748,NORMAL
9807,BFL → DFW → SNA,BFL,SNA,0.1748,NORMAL
9808,SJC → DFW → DTW,SJC,DTW,0.1748,NORMAL
9809,BWI → DFW → TUS,BWI,TUS,0.1748,NORMAL
9810,STT → DFW → PSP,STT,PSP,0.1747,NORMAL
9811,TYS → DFW → IND,TYS,IND,0.1747,NORMAL
9812,MSO → DFW → MCI,MSO,MCI,0.1747,NORMAL
9813,SJU → DFW → MEM,SJU,MEM,0.1747,NORMAL
9814,FLL → DFW → CLE,FLL,CLE,0.1747,NORMAL
9815,BOI → DFW → MFE,BOI,MFE,0.1747,NORMAL
9816,TUL → DFW → TYS,TUL,TYS,0.1747,NORMAL
9817,STT → DFW → BFL,STT,BFL,0.1747,NORMAL
9818,GEG → DFW → MFE,GEG,MFE,0.1747,NORMAL
9819,MSO → DFW → RNO,MSO,RNO,0.1746,NORMAL
9820,VPS → DFW → DEN,VPS,DEN,0.1746,NORMAL
9821,BOI → DFW → MEM,BOI,MEM,0.1746,NORMAL
9822,SAV → DFW → MYR,SAV,MYR,0.1746,NORMAL
9823,SAT → DFW → SMF,SAT,SMF,0.1746,NORMAL
9824,BNA → DFW → MRY,BNA,MRY,0.1746,NORMAL
9825,BUF → DFW → FCA,BUF,FCA,0.1746,NORMAL
9826,MYR → DFW → ELP,MYR,ELP,0.1746,NORMAL
9827,PDX → DFW → GSO,PDX,GSO,0.1746,NORMAL
9828,BHM → DFW → CLT,BHM,CLT,0.1746,NORMAL
9829,ATL → DFW → AMA,ATL,AMA,0.1745,NORMAL
9830,BFL → DFW → BNA,BFL,BNA,0.1745,NORMAL
9831,JAX → DFW → CHS,JAX,CHS,0.1745,NORMAL
9832,MSN → DFW → GSO,MSN,GSO,0.1745,NORMAL
9833,PWM → DFW → CID,PWM,CID,0.1745,NORMAL
9834,AGS → DFW → EGE,AGS,EGE,0.1745,NORMAL
9835,IAH → DFW → STL,IAH,STL,0.1745,NORMAL
9836,GRR → DFW → FCA,GRR,FCA,0.1745,NORMAL
9837,ONT → DFW → JAC,ONT,JAC,0.1745,NORMAL
9838,FSD → DFW → TUL,FSD,TUL,0.1745,NORMAL
9839,LIT → DFW → FSD,LIT,FSD,0.1745,NORMAL
9840,SEA → DFW → SBP,SEA,SBP,0.1745,NORMAL
9841,TUS → DFW → JAC,TUS,JAC,0.1744,NORMAL
9842,GSP → DFW → ELP,GSP,ELP,0.1744,NORMAL
9843,MSO → DFW → ILM,MSO,ILM,0.1744,NORMAL
9844,BOI → DFW → BHM,BOI,BHM,0.1744,NORMAL
9845,BDL → DFW → AUS,BDL,AUS,0.1744,NORMAL
9846,ICT → DFW → SJC,ICT,SJC,0.1744,NORMAL
9847,MCO → DFW → IND,MCO,IND,0.1743,NORMAL
9848,BOI → DFW → OKC,BOI,OKC,0.1743,NORMAL
9849,RNO → DFW → DRO,RNO,DRO,0.1743,NORMAL
9850,BZN → DFW → RNO,BZN,RNO,0.1743,NORMAL
9851,SAV → DFW → BZN,SAV,BZN,0.1743,NORMAL
9852,ORF → DFW → MSO,ORF,MSO,0.1742,NORMAL
9853,SFO → DFW → MRY,SFO,MRY,0.1742,NORMAL
9854,IAH → DFW → RSW,IAH,RSW,0.1742,NORMAL
9855,TUL → DFW → CMH,TUL,CMH,0.1742,NORMAL
9856,BUR → DFW → SAV,BUR,SAV,0.1742,NORMAL
9857,GEG → DFW → LIT,GEG,LIT,0.1742,NORMAL
9858,PDX → DFW → COS,PDX,COS,0.1741,NORMAL
9859,SAN → DFW → IAD,SAN,IAD,0.1741,NORMAL
9860,EWR → DFW → GSO,EWR,GSO,0.1741,NORMAL
9861,BOI → DFW → SYR,BOI,SYR,0.174,NORMAL
9862,CVG → DFW → IAH,CVG,IAH,0.174,NORMAL
9863,JFK → DFW → PWM,JFK,PWM,0.174,NORMAL
9864,IAD → DFW → MYR,IAD,MYR,0.174,NORMAL
9865,TYS → DFW → BHM,TYS,BHM,0.174,NORMAL
9866,PWM → DFW → MSP,PWM,MSP,0.174,NORMAL
9867,ECP → DFW → BOS,ECP,BOS,0.174,NORMAL
9868,PNS → DFW → AVL,PNS,AVL,0.1739,NORMAL
9869,DTW → DFW → BDL,DTW,BDL,0.1739,NORMAL
9870,SYR → DFW → HDN,SYR,HDN,0.1739,NORMAL
9871,BWI → DFW → PNS,BWI,PNS,0.1739,NORMAL
9872,CMH → DFW → BDL,CMH,BDL,0.1739,NORMAL
9873,MDT → DFW → STT,MDT,STT,0.1739,NORMAL
9874,MSP → DFW → SAT,MSP,SAT,0.1738,NORMAL
9875,SNA → DFW → ANC,SNA,ANC,0.1738,NORMAL
9876,DEN → DFW → STS,DEN,STS,0.1737,NORMAL
9877,TPA → DFW → MYR,TPA,MYR,0.1737,NORMAL
9878,IND → DFW → SAT,IND,SAT,0.1737,NORMAL
9879,RSW → DFW → MSY,RSW,MSY,0.1737,NORMAL
9880,ANC → DFW → MSN,ANC,MSN,0.1737,NORMAL
9881,ILM → DFW → PDX,ILM,PDX,0.1737,NORMAL
9882,ALB → DFW → DRO,ALB,DRO,0.1736,NORMAL
9883,MSP → DFW → COS,MSP,COS,0.1736,NORMAL
9884,LBB → DFW → EYW,LBB,EYW,0.1736,NORMAL
9885,ORF → DFW → PBI,ORF,PBI,0.1735,NORMAL
9886,DCA → DFW → TVC,DCA,TVC,0.1735,NORMAL
9887,SYR → DFW → BOI,SYR,BOI,0.1735,NORMAL
9888,CHS → DFW → BOI,CHS,BOI,0.1735,NORMAL
9889,TPA → DFW → BOI,TPA,BOI,0.1735,NORMAL
9890,SAT → DFW → MCO,SAT,MCO,0.1735,NORMAL
9891,ANC → DFW → DEN,ANC,DEN,0.1735,NORMAL
9892,LAS → DFW → MEM,LAS,MEM,0.1735,NORMAL
9893,BFL → DFW → PDX,BFL,PDX,0.1735,NORMAL
9894,JAX → DFW → LAS,JAX,LAS,0.1734,NORMAL
9895,ELP → DFW → FLL,ELP,FLL,0.1734,NORMAL
9896,SAN → DFW → CLT,SAN,CLT,0.1734,NORMAL
9897,BUR → DFW → DAB,BUR,DAB,0.1734,NORMAL
9898,MIA → DFW → VPS,MIA,VPS,0.1734,NORMAL
9899,ORF → DFW → FAT,ORF,FAT,0.1734,NORMAL
9900,OKC → DFW → CLT,OKC,CLT,0.1734,NORMAL
9901,DEN → DFW → BOI,DEN,BOI,0.1734,NORMAL
9902,KOA → DFW → MSO,KOA,MSO,0.1733,NORMAL
9903,RDM → DFW → ELP,RDM,ELP,0.1733,NORMAL
9904,RNO → DFW → PNS,RNO,PNS,0.1733,NORMAL
9905,OGG → DFW → IAD,OGG,IAD,0.1733,NORMAL
9906,CID → DFW → OMA,CID,OMA,0.1732,NORMAL
9907,MEM → DFW → TUS,MEM,TUS,0.1732,NORMAL
9908,RIC → DFW → MKE,RIC,MKE,0.1732,NORMAL
9909,SNA → DFW → GSP,SNA,GSP,0.1732,NORMAL
9910,ILM → DFW → SDF,ILM,SDF,0.1732,NORMAL
9911,SDF → DFW → PWM,SDF,PWM,0.1732,NORMAL
9912,BFL → DFW → MKE,BFL,MKE,0.1732,NORMAL
9913,SDF → DFW → DRO,SDF,DRO,0.1732,NORMAL
9914,SJU → DFW → IAH,SJU,IAH,0.1732,NORMAL
9915,MCI → DFW → BFL,MCI,BFL,0.1732,NORMAL
9916,SNA → DFW → SDF,SNA,SDF,0.1732,NORMAL
9917,ONT → DFW → ANC,ONT,ANC,0.1732,NORMAL
9918,MCI → DFW → AVL,MCI,AVL,0.1731,NORMAL
9919,GSO → DFW → SNA,GSO,SNA,0.1731,NORMAL
9920,DTW → DFW → MTJ,DTW,MTJ,0.1731,NORMAL
9921,AVL → DFW → SBP,AVL,SBP,0.1731,NORMAL
9922,RIC → DFW → ILM,RIC,ILM,0.173,NORMAL
9923,SNA → DFW → PSP,SNA,PSP,0.173,NORMAL
9924,IND → DFW → TPA,IND,TPA,0.173,NORMAL
9925,AGS → DFW → COS,AGS,COS,0.173,NORMAL
9926,OGG → DFW → TPA,OGG,TPA,0.173,NORMAL
9927,TUL → DFW → EYW,TUL,EYW,0.173,NORMAL
9928,IAH → DFW → MYR,IAH,MYR,0.173,NORMAL
9929,PNS → DFW → SAN,PNS,SAN,0.173,NORMAL
9930,LEX → DFW → TYS,LEX,TYS,0.1729,NORMAL
9931,IAH → DFW → CHS,IAH,CHS,0.1729,NORMAL
9932,SBA → DFW → SRQ,SBA,SRQ,0.1729,NORMAL
9933,ABQ → DFW → EYW,ABQ,EYW,0.1729,NORMAL
9934,CHS → DFW → JAC,CHS,JAC,0.1728,NORMAL
9935,HSV → DFW → ATL,HSV,ATL,0.1728,NORMAL
9936,TVC → DFW → MCI,TVC,MCI,0.1728,NORMAL
9937,JAX → DFW → PHX,JAX,PHX,0.1728,NORMAL
9938,ANC → DFW → PWM,ANC,PWM,0.1728,NORMAL
9939,MKE → DFW → ILM,MKE,ILM,0.1728,NORMAL
9940,MCO → DFW → IAD,MCO,IAD,0.1728,NORMAL
9941,SAV → DFW → BDL,SAV,BDL,0.1728,NORMAL
9942,PHL → DFW → PBI,PHL,PBI,0.1728,NORMAL
9943,DCA → DFW → ELP,DCA,ELP,0.1727,NORMAL
9944,CAE → DFW → LGA,CAE,LGA,0.1727,NORMAL
9945,PIT → DFW → SYR,PIT,SYR,0.1727,NORMAL
9946,TUL → DFW → DAB,TUL,DAB,0.1727,NORMAL
9947,SAN → DFW → BNA,SAN,BNA,0.1727,NORMAL
9948,MYR → DFW → TYS,MYR,TYS,0.1727,NORMAL
9949,ONT → DFW → SRQ,ONT,SRQ,0.1726,NORMAL
9950,PHL → DFW → RNO,PHL,RNO,0.1726,NORMAL
9951,HDN → DFW → FSD,HDN,FSD,0.1726,NORMAL
9952,SFO → DFW → ABQ,SFO,ABQ,0.1726,NORMAL
9953,DRO → DFW → BFL,DRO,BFL,0.1725,NORMAL
9954,SBP → DFW → CLE,SBP,CLE,0.1725,NORMAL
9955,IAH → DFW → MCO,IAH,MCO,0.1724,NORMAL
9956,BUF → DFW → OMA,BUF,OMA,0.1724,NORMAL
9957,MKE → DFW → SRQ,MKE,SRQ,0.1724,NORMAL
9958,ABQ → DFW → ICT,ABQ,ICT,0.1724,NORMAL
9959,SBP → DFW → RDU,SBP,RDU,0.1724,NORMAL
9960,MFE → DFW → SLC,MFE,SLC,0.1723,NORMAL
9961,PSP → DFW → ECP,PSP,ECP,0.1723,NORMAL
9962,LAX → DFW → PNS,LAX,PNS,0.1723,NORMAL
9963,MKE → DFW → AGS,MKE,AGS,0.1723,NORMAL
9964,FLL → DFW → BOI,FLL,BOI,0.1722,NORMAL
9965,JFK → DFW → SRQ,JFK,SRQ,0.1722,NORMAL
9966,PSP → DFW → MIA,PSP,MIA,0.1722,NORMAL
9967,SAV → DFW → SEA,SAV,SEA,0.1722,NORMAL
9968,HSV → DFW → BDL,HSV,BDL,0.1722,NORMAL
9969,SBA → DFW → SNA,SBA,SNA,0.1722,NORMAL
9970,COS → DFW → FAT,COS,FAT,0.1721,NORMAL
9971,SBA → DFW → GRR,SBA,GRR,0.1721,NORMAL
9972,COS → DFW → BNA,COS,BNA,0.1721,NORMAL
9973,BZN → DFW → FAT,BZN,FAT,0.1721,NORMAL
9974,FLL → DFW → ORD,FLL,ORD,0.1721,NORMAL
9975,BOI → DFW → RSW,BOI,RSW,0.1721,NORMAL
9976,TPA → DFW → MRY,TPA,MRY,0.1721,NORMAL
9977,HNL → DFW → LEX,HNL,LEX,0.1721,NORMAL
9978,PDX → DFW → JAX,PDX,JAX,0.172,NORMAL
9979,SBP → DFW → JAX,SBP,JAX,0.172,NORMAL
9980,CMH → DFW → MCI,CMH,MCI,0.172,NORMAL
9981,SLC → DFW → IAD,SLC,IAD,0.172,NORMAL
9982,PDX → DFW → DSM,PDX,DSM,0.172,NORMAL
9983,GRR → DFW → STS,GRR,STS,0.172,NORMAL
9984,BNA → DFW → SAN,BNA,SAN,0.172,NORMAL
9985,BUF → DFW → CMH,BUF,CMH,0.172,NORMAL
9986,HSV → DFW → CLE,HSV,CLE,0.1719,NORMAL
9987,TYS → DFW → SBP,TYS,SBP,0.1719,NORMAL
9988,TYS → DFW → LEX,TYS,LEX,0.1719,NORMAL
9989,SBP → DFW → MYR,SBP,MYR,0.1718,NORMAL
9990,SFO → DFW → PSP,SFO,PSP,0.1718,NORMAL
9991,MSY → DFW → EYW,MSY,EYW,0.1718,NORMAL
9992,TYS → DFW → MFE,TYS,MFE,0.1717,NORMAL
9993,MFE → DFW → MCO,MFE,MCO,0.1717,NORMAL
9994,RIC → DFW → ANC,RIC,ANC,0.1717,NORMAL
9995,STT → DFW → JFK,STT,JFK,0.1717,NORMAL
9996,AVL → DFW → STL,AVL,STL,0.1716,NORMAL
9997,OMA → DFW → HSV,OMA,HSV,0.1716,NORMAL
9998,MYR → DFW → BFL,MYR,BFL,0.1716,NORMAL
9999,PHL → DFW → DAB,PHL,DAB,0.1716,NORMAL
10000,PHX → DFW → IND,PHX,IND,0.1716,NORMAL
10001,DEN → DFW → GEG,DEN,GEG,0.1716,NORMAL
10002,GEG → DFW → ICT,GEG,ICT,0.1715,NORMAL
10003,STL → DFW → AVL,STL,AVL,0.1715,NORMAL
10004,MSY → DFW → CAE,MSY,CAE,0.1715,NORMAL
10005,FLL → DFW → SRQ,FLL,SRQ,0.1715,NORMAL
10006,ICT → DFW → MKE,ICT,MKE,0.1715,NORMAL
10007,MCI → DFW → COS,MCI,COS,0.1715,NORMAL
10008,MDT → DFW → AUS,MDT,AUS,0.1715,NORMAL
10009,MIA → DFW → HSV,MIA,HSV,0.1715,NORMAL
10010,SAV → DFW → SMF,SAV,SMF,0.1714,NORMAL
10011,DAB → DFW → ILM,DAB,ILM,0.1714,NORMAL
10012,PWM → DFW → MIA,PWM,MIA,0.1714,NORMAL
10013,DEN → DFW → CHS,DEN,CHS,0.1714,NORMAL
10014,PHX → DFW → MTJ,PHX,MTJ,0.1714,NORMAL
10015,SEA → DFW → MTJ,SEA,MTJ,0.1714,NORMAL
10016,GUC → DFW → ECP,GUC,ECP,0.1714,NORMAL
10017,ONT → DFW → IAH,ONT,IAH,0.1714,NORMAL
10018,COS → DFW → ELP,COS,ELP,0.1714,NORMAL
10019,GUC → DFW → MDT,GUC,MDT,0.1713,NORMAL
10020,KOA → DFW → AMA,KOA,AMA,0.1713,NORMAL
10021,MKE → DFW → JAC,MKE,JAC,0.1713,NORMAL
10022,LBB → DFW → LGA,LBB,LGA,0.1713,NORMAL
10023,BOS → DFW → EUG,BOS,EUG,0.1712,NORMAL
10024,JFK → DFW → IND,JFK,IND,0.1712,NORMAL
10025,ABQ → DFW → MSP,ABQ,MSP,0.1712,NORMAL
10026,RNO → DFW → BOI,RNO,BOI,0.1712,NORMAL
10027,MSO → DFW → GEG,MSO,GEG,0.1711,NORMAL
10028,BOI → DFW → FLL,BOI,FLL,0.1711,NORMAL
10029,STT → DFW → HDN,STT,HDN,0.1711,NORMAL
10030,CLE → DFW → FSD,CLE,FSD,0.1711,NORMAL
10031,BOI → DFW → GUC,BOI,GUC,0.1711,NORMAL
10032,LAS → DFW → FAT,LAS,FAT,0.1711,NORMAL
10033,DSM → DFW → CVG,DSM,CVG,0.1711,NORMAL
10034,SNA → DFW → ELP,SNA,ELP,0.1711,NORMAL
10035,SFO → DFW → MSP,SFO,MSP,0.1711,NORMAL
10036,ILM → DFW → AMA,ILM,AMA,0.1711,NORMAL
10037,ONT → DFW → LGA,ONT,LGA,0.171,NORMAL
10038,BHM → DFW → JFK,BHM,JFK,0.171,NORMAL
10039,CID → DFW → SDF,CID,SDF,0.171,NORMAL
10040,RNO → DFW → TUS,RNO,TUS,0.171,NORMAL
10041,KOA → DFW → COS,KOA,COS,0.171,NORMAL
10042,CHS → DFW → FCA,CHS,FCA,0.1709,NORMAL
10043,DRO → DFW → PWM,DRO,PWM,0.1709,NORMAL
10044,ATL → DFW → MSY,ATL,MSY,0.1709,NORMAL
10045,VPS → DFW → CLT,VPS,CLT,0.1709,NORMAL
10046,MEM → DFW → GSP,MEM,GSP,0.1709,NORMAL
10047,AGS → DFW → GEG,AGS,GEG,0.1709,NORMAL
10048,RNO → DFW → JAC,RNO,JAC,0.1708,NORMAL
10049,SYR → DFW → TUL,SYR,TUL,0.1708,NORMAL
10050,COS → DFW → EGE,COS,EGE,0.1708,NORMAL
10051,CVG → DFW → GSO,CVG,GSO,0.1708,NORMAL
10052,BDL → DFW → SNA,BDL,SNA,0.1708,NORMAL
