FL_DATE,TAIL_NUM,airport_A,inbound_arr_delay,inbound_weather_delay,inbound_nas_delay,inbound_sched_arr,inbound_actual_arr,inbound_cancelled,airport_B,outbound_dep_delay,outbound_weather_delay,outbound_nas_delay,outbound_sched_dep,outbound_actual_dep,outbound_cancelled,connection_minutes,inbound_disrupted,outbound_disrupted,CASCADING_DELAY,month,A_weather_delay_rate,A_nas_delay_rate,B_weather_delay_rate,B_nas_delay_rate
1/2/2025 12:00:00 AM,N938NN,GSO,-16.0,,,919,903.0,0.0,MFE,-6.0,,,1925,1919.0,0.0,1006.0,0,0,0,1,0.0027678571428571427,0.020535714285714286,0.01861878453038674,0.016298342541436465
1/2/2025 12:00:00 AM,N943AN,JFK,33.0,0.0,0.0,1910,1943.0,0.0,JAX,36.0,0.0,0.0,2040,2116.0,0.0,130.0,1,1,1,1,0.0047782426778242675,0.04123849372384937,0.007242718446601942,0.023184466019417475
1/2/2025 12:00:00 AM,N944AN,MSP,-3.0,,,1808,1805.0,0.0,CVG,2.0,,,1909,1911.0,0.0,101.0,0,0,0,1,0.011145038167938931,0.031170483460559797,0.011168831168831168,0.04857142857142857
1/2/2025 12:00:00 AM,N945NN,RNO,-33.0,,,520,447.0,0.0,LGA,-6.0,,,942,936.0,0.0,422.0,0,0,0,1,0.008666666666666666,0.021722222222222223,0.006877523553162854,0.07779273216689098
1/2/2025 12:00:00 AM,N945NN,RNO,-33.0,,,520,447.0,0.0,RNO,5.0,,,1930,1935.0,0.0,1410.0,0,0,0,1,0.008666666666666666,0.021722222222222223,0.008666666666666666,0.021722222222222223
1/2/2025 12:00:00 AM,N945NN,LGA,-15.0,,,1815,1800.0,0.0,RNO,5.0,,,1930,1935.0,0.0,115.0,0,0,0,1,0.006877523553162854,0.07779273216689098,0.008666666666666666,0.021722222222222223
1/2/2025 12:00:00 AM,N949NN,CHS,-35.0,,,1018,943.0,0.0,IND,-6.0,,,1933,1927.0,0.0,915.0,0,0,0,1,0.00903914590747331,0.02199288256227758,0.006772151898734177,0.06234177215189873
1/2/2025 12:00:00 AM,N951NN,MSP,-39.0,,,919,840.0,0.0,IAH,-3.0,,,1920,1917.0,0.0,1001.0,0,0,0,1,0.011145038167938931,0.031170483460559797,0.013019197207678882,0.05975567190226876
1/2/2025 12:00:00 AM,N951NN,MSP,-39.0,,,919,840.0,0.0,ORF,-4.0,,,1026,1022.0,0.0,107.0,0,0,0,1,0.011145038167938931,0.031170483460559797,0.0016513761467889907,0.026284403669724773
1/2/2025 12:00:00 AM,N951NN,ORF,-16.0,,,1810,1754.0,0.0,IAH,-3.0,,,1920,1917.0,0.0,110.0,0,0,0,1,0.0016513761467889907,0.026284403669724773,0.013019197207678882,0.05975567190226876
1/2/2025 12:00:00 AM,N953XV,PHX,-13.0,,,821,808.0,0.0,SFO,2.0,,,921,923.0,0.0,100.0,0,0,0,1,0.0039346997140133465,0.04279075309818876,0.008587962962962962,0.03861111111111111
1/2/2025 12:00:00 AM,N953XV,PHX,-13.0,,,821,808.0,0.0,PHX,12.0,,,1850,1902.0,0.0,1029.0,0,0,0,1,0.0039346997140133465,0.04279075309818876,0.0039346997140133465,0.04279075309818876
1/2/2025 12:00:00 AM,N953XV,SFO,-32.0,,,1742,1710.0,0.0,PHX,12.0,,,1850,1902.0,0.0,108.0,0,0,0,1,0.008587962962962962,0.03861111111111111,0.0039346997140133465,0.04279075309818876
1/2/2025 12:00:00 AM,N954AN,ORD,-27.0,,,1400,1333.0,0.0,ORD,7.0,,,1514,1521.0,0.0,114.0,0,0,0,1,0.003459102175709171,0.05242357477278986,0.003459102175709171,0.05242357477278986
1/2/2025 12:00:00 AM,N959NN,ATL,-8.0,,,1359,1351.0,0.0,EWR,28.0,,,1500,1528.0,0.0,141.0,0,1,0,1,0.0008865979381443298,0.03461855670103093,0.013473282442748091,0.10099236641221375
1/2/2025 12:00:00 AM,N959NN,TPA,-13.0,,,708,655.0,0.0,ATL,-8.0,,,822,814.0,0.0,114.0,0,0,0,1,0.004519632414369257,0.07718462823725981,0.0008865979381443298,0.03461855670103093
1/2/2025 12:00:00 AM,N959NN,TPA,-13.0,,,708,655.0,0.0,EWR,28.0,,,1500,1528.0,0.0,792.0,0,1,0,1,0.004519632414369257,0.07718462823725981,0.013473282442748091,0.10099236641221375
1/2/2025 12:00:00 AM,N963AN,TUL,-21.0,,,844,823.0,0.0,SJC,3.0,,,2005,2008.0,0.0,1161.0,0,0,0,1,0.015631578947368423,0.04689473684210527,0.008064516129032258,0.016129032258064516
1/2/2025 12:00:00 AM,N963NN,MSP,-30.0,,,1334,1304.0,0.0,BNA,-8.0,,,1438,1430.0,0.0,104.0,0,0,0,1,0.011145038167938931,0.031170483460559797,0.010696095076400678,0.043225806451612905
1/2/2025 12:00:00 AM,N963NN,MSP,-30.0,,,1334,1304.0,0.0,ABQ,-4.0,,,2051,2047.0,0.0,717.0,0,0,0,1,0.011145038167938931,0.031170483460559797,0.01838235294117647,0.021127450980392155
1/2/2025 12:00:00 AM,N963NN,BNA,-11.0,,,1938,1927.0,0.0,ABQ,-4.0,,,2051,2047.0,0.0,113.0,0,0,0,1,0.010696095076400678,0.043225806451612905,0.01838235294117647,0.021127450980392155
1/2/2025 12:00:00 AM,N963NN,AUS,-22.0,,,613,551.0,0.0,MSP,-7.0,,,725,718.0,0.0,112.0,0,0,0,1,0.012212028542303773,0.04724770642201835,0.011145038167938931,0.031170483460559797
